CY,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
2016,9.857512919,20.58114012,9.168817845,17.97807211,11.12807673,15.54708686,12.24270764,17.03937731,24.17222073,10.73637503,21.10390397,21.94823111,19.19129425,12.94226985,11.5560051,9.420410122,11.52342974,6.790678334,12.63753646,13.8531094,10.46998211,14.3789548,32.10749506,9.250914704,12.96869857,7.020757845,5.323935233,20.01102107,13.07274351,11.68348114,11.57665456,21.13861222,23.58266515,16.24020161,9.758366876,10.55534019,9.989730645,13.809681,18.81585023,8.308210354,28.93351664,35.67772667,14.03222295,19.19207847,7.434678387,11.73662828,27.19361298,12.73792372,21.50589223,14.64447598,28.89796953,18.3002015,10.76284717,14.80089838,14.2290982,15.9532056,12.27082681,15.64335546,16.73313168,13.74103636,23.43495735,19.25946795,24.85107751,14.10570325,16.07554508,13.77498071,16.47338588,22.22660241,12.30889434,12.73474165,8.945635974,17.78308762,15.06622235,23.7782043,14.85649182,17.23134789,9.605428721,11.76499486,16.70253898,10.25589039,26.61315344,13.24814198,16.64934738,12.28258245,26.26320115,9.665645812,14.31661123,11.22621669,11.54075159,14.9694499,9.923711167,18.62957655,9.792179643,21.29858971,16.24570917,10.36792959,12.98118787
2017,11.04754576,16.67195066,18.84715315,20.75241582,12.10932274,6.568776516,10.17313154,14.18613172,16.82883308,13.99149285,12.10907925,19.0674364,13.10944453,12.46410182,9.373475445,17.54994389,12.20130698,6.982499088,11.61624563,22.91284302,8.022296807,14.79481258,26.66820583,14.06598504,11.3755368,13.44230688,16.92204805,17.53579521,19.76639917,16.23824999,9.985036483,19.84085488,21.5366202,11.40510375,12.790646,8.201147861,11.73091119,21.92118262,11.14165357,10.66487778,18.58378352,23.03726868,10.63295746,21.86180231,16.5160703,17.38051851,14.15727213,12.06072879,14.50142586,19.51937105,19.44476955,20.0597634,10.58959444,9.152858281,13.2873316,12.02948535,11.93677144,10.43757009,20.3289068,19.3246155,18.40787189,14.47369464,26.95528639,15.62000023,27.66803478,19.97418972,22.23493634,19.32474645,8.931963094,21.74594725,16.63848785,23.33522081,22.30494476,19.86180706,16.55364859,15.13654528,9.605538863,19.94379281,11.85561072,8.753225395,16.95219215,8.813813851,29.12716913,22.67507187,35.37449958,15.6939436,13.59424994,14.79946499,16.40050923,12.91521588,11.45609689,15.81547845,13.77156276,11.47880083,14.28318494,18.78298332,11.48853606
2018,14.1255672,17.60600346,16.72228141,11.81078957,14.24644737,16.85432904,12.62239258,7.458322889,10.16858573,8.900403134,11.70084246,19.30408848,12.72844832,19.7081646,12.89516981,17.07643557,21.4664734,12.54700294,11.8898399,14.79348946,13.16928361,18.76133599,17.2164725,12.67684429,19.94298464,20.25873822,12.61379044,15.40441014,18.8795611,14.31248364,9.668054777,14.52130191,11.52960742,14.35952243,12.74371236,20.11566655,13.71853747,14.776527,11.56607996,19.39492001,13.24330637,12.81920382,18.67717297,13.35585773,15.30886653,14.59305001,9.987244086,13.92982935,14.56201809,9.938749944,18.4471005,14.50832221,10.79048247,9.019241633,13.14701492,6.838215967,14.29373262,8.57909163,14.76186575,29.62086079,18.40885492,13.18651952,17.62871724,8.469187795,29.85956218,9.820972403,18.80226778,10.60830526,13.2856633,13.41074884,21.76271004,22.58550819,24.42916181,11.174657,16.30584976,14.35815586,9.252575544,26.83043228,14.91311988,9.003021917,7.203441878,6.684900417,22.10234438,23.78887589,18.53395083,17.78302731,15.64736467,15.14622258,22.94378164,21.87451563,14.00845989,17.15660501,12.38512443,9.655724926,6.838450512,26.49588893,20.84357169
2019,14.08398829,7.896898096,12.97867944,7.651572714,27.18903293,15.37347469,23.58036486,8.737343643,9.42494398,12.62146433,7.367496079,17.47616045,9.359426975,11.43714821,11.13618484,23.55244522,19.46082341,18.31701467,14.27717254,10.0859274,10.6416436,14.56453841,16.04688869,6.220364013,6.674239934,18.356547,5.677513904,24.43580575,14.15230243,17.67483265,10.87775796,9.539791736,16.42682991,13.10374332,17.45054356,25.23056442,8.626984145,10.92916475,17.93495345,9.876394869,14.71136906,16.70679741,10.38766959,18.60948184,16.19582755,7.033926089,15.34711222,8.749736112,10.13559043,10.50203232,19.80325466,15.86823483,22.70853977,5.68981321,10.29406842,13.46993907,18.90446652,8.502858129,14.03997723,21.43975029,12.94253786,17.92616394,18.53714295,13.73237248,19.31544242,12.03875831,16.36898231,19.09101223,11.97679351,10.70328484,22.82303675,17.45144297,23.19979823,10.7357018,26.32269118,14.21259285,9.982960502,18.99151734,27.93460136,11.76179494,16.88368092,15.6079684,16.6120971,16.10596489,21.90036345,20.24796541,11.06602695,17.32144723,12.46380964,21.7422384,8.444877779,11.8395822,15.6788235,9.897933421,6.696645501,16.90538872,16.39413985
2020,6.297257415,7.86496086,18.03124544,10.21876114,17.58565924,9.509304476,9.18040197,10.34158072,15.89603262,17.36672727,7.28307245,7.333925593,11.02860595,12.03702916,9.190985395,28.89125748,15.63207796,12.23770048,20.34230041,14.15947807,6.665717058,11.71927585,22.0106925,5.856296311,7.303533878,9.913950664,8.399245626,19.39612455,11.37609866,17.40097156,12.32464756,10.25118363,17.96110685,12.70012032,25.38194777,10.08968348,12.1097618,9.895383788,8.452602268,24.1109951,22.7104052,18.9240891,14.37504075,19.37034541,10.7056468,9.340632793,15.21186311,10.8100154,8.322512172,12.8793595,14.15453193,16.74683453,15.06397186,15.15888196,9.96866039,7.262204192,17.87954636,10.63071624,10.40733437,7.852488714,14.95342667,19.52960005,19.52649727,16.49318178,8.757949626,10.02131205,19.16523715,17.29847129,20.75577039,22.6806222,14.78832655,22.12692617,19.21745548,14.46160965,17.67594381,9.557020602,9.210267352,14.05104575,13.19305172,12.43436765,18.54220094,23.73691811,14.3415237,11.75232268,10.7368751,15.85520003,10.03304285,19.16646389,11.79355386,8.818386942,7.443694869,7.795950863,21.21781299,18.99639937,7.528684126,7.634726043,6.273696873
2021,11.64042532,8.991596886,15.97694983,9.855849977,16.21036627,16.14622578,28.37810872,14.18653966,19.92170715,13.74254567,16.4451886,19.78873964,9.940071769,7.456800674,14.66800647,20.62375146,14.27429873,19.45762893,13.96017834,12.86492376,6.739319861,19.53409033,13.74984934,14.86915827,10.81787472,14.55874913,27.43225894,20.73635784,12.36881018,18.78322411,14.75213447,25.70180686,9.830625521,20.74450175,28.13956816,9.692783127,14.09625396,6.362871511,7.117132344,17.06070254,21.33551403,21.05708031,15.0684358,22.80691833,11.33369036,16.75210183,9.182012588,10.80132899,29.20755124,11.39866126,12.95551981,17.03806899,9.631691246,12.02430734,15.5025475,17.19293177,28.68461835,9.835872099,22.17738238,6.555572688,6.891483907,18.29084454,26.41481603,19.58478734,15.29128742,9.340325911,18.34088596,17.83652416,11.80285109,24.37877627,10.60050155,24.54658721,27.72985595,23.28178516,17.58946852,17.01710311,13.20426004,11.72439939,16.44362186,15.82315394,27.46258973,18.8051689,12.2226835,15.17723425,20.03858592,13.85671795,12.90221294,10.61109961,15.78344404,13.53020503,12.29486971,16.40825841,19.47706013,18.3506831,6.965636767,7.756834235,9.488157183
2022,17.81155049,12.41133154,11.54673235,14.37611689,20.341973,15.98973001,13.20006492,18.76062791,13.57445153,11.45330503,14.03559084,20.76351872,10.9810802,13.15941227,11.65212262,18.88585426,24.57023189,7.329546109,10.92600006,25.5031566,12.47382226,13.89834311,21.16163038,24.93689498,14.51157675,18.68799191,7.616964198,13.37559183,21.3533187,18.63118086,15.45094971,13.87984431,8.467429666,16.37510465,29.60120725,15.47954362,29.44626349,13.77621082,20.07404273,9.996523418,28.17390611,11.14689255,12.8129835,12.37765002,15.72149179,23.33867363,11.48883586,14.94451398,22.74230416,14.70507965,28.76861105,18.49769774,17.35901296,9.778238301,11.43874177,8.591531683,18.04833382,19.97225173,11.11521332,15.74353047,6.070979564,16.37122584,12.39236261,17.09664153,22.38773901,9.942687689,12.87503724,26.89461999,7.428138268,18.2682956,21.05306317,17.91055418,14.08166281,21.84525539,11.60879082,13.35365445,17.74643881,12.84823121,18.1622107,18.1610353,13.31640764,18.02987853,12.69477997,26.68012064,13.04244651,12.77150132,16.52648323,19.91054721,13.20866299,15.02091632,13.93767995,13.80655706,31.19621651,16.78826301,22.08486649,10.72952983,13.17109379
2023,9.261454949,17.30035466,18.06498583,9.86664355,9.670774949,14.06586569,21.21269082,16.37756317,17.35528298,11.05188002,24.03711308,8.869494288,19.07714071,14.57966977,15.57405975,17.08403974,11.9879011,12.00148461,9.79807446,19.21217952,12.72041296,14.40805751,17.81314742,11.13953474,8.783181898,12.50184369,5.864760397,13.44238502,10.15083542,17.17690953,14.47487092,18.72172879,7.145837812,8.582150202,13.51262323,19.97407261,18.89741667,18.40651791,15.53932231,13.02714389,23.37641042,15.42031716,12.41117274,13.36297799,15.17599121,26.5619756,10.57424053,14.43329149,23.39516723,13.12156282,15.10115544,18.81196913,20.24647985,9.665814982,8.356007147,12.39058378,12.74173186,19.17019892,15.66418584,19.14173607,17.76633773,18.8127266,14.04300793,24.5866314,25.68588498,13.78532124,12.56029763,16.80049095,7.317140132,15.86011668,15.47478625,23.34419958,16.13495627,10.19119498,22.31582715,17.18811037,16.69866639,17.45881805,12.67623126,11.69457931,19.16689694,15.00790768,14.21935057,18.09970383,16.30602889,14.11975414,13.70336212,7.998654803,12.92806227,19.31848798,15.37699216,17.24608818,15.81568598,17.80427637,19.77635443,9.764250902,11.09463118
2024,11.13924762,16.23169859,15.05701472,19.45013881,16.89728335,18.79743874,10.38489336,16.75758772,11.36333028,16.05701693,13.05596904,19.37790365,15.17966888,8.972055749,12.03146529,24.0857901,23.47588844,16.69201388,13.13414936,17.48670934,12.48497322,19.93683275,17.64390859,12.3151819,18.43191245,8.163484403,5.650609527,19.78050301,9.448466598,13.74202982,12.6500323,23.4068419,6.843543868,18.88752621,18.63625708,9.455620562,13.85120045,10.20871916,9.863718367,23.4137467,9.537474407,22.20826737,8.806366017,30.84848023,12.40218871,25.6587814,24.40239582,11.42956881,31.42411676,26.74180574,15.82417738,17.38092143,14.84571608,10.79062112,10.6057971,14.40585935,12.87782039,11.79264097,15.979872,17.6166963,13.25890951,24.08856708,15.00239897,19.26889184,13.11142241,18.58768544,13.58529525,8.168901084,8.298950063,7.418374195,19.93305457,22.05872297,15.67343548,17.7237695,14.62330873,12.17998739,26.45895931,14.67994439,12.77231268,10.12301518,13.73210001,11.77913268,22.26468716,15.09664826,33.3475829,13.91722024,9.941161944,8.349670512,8.857682737,10.73332764,24.71211848,8.757579035,19.52665615,19.37614207,13.43825568,15.30293972,7.204481217
2025,18.17848885,7.565823412,12.38210281,11.78593511,15.97527667,13.95609471,8.947065759,8.818763702,16.73711157,12.63824255,11.94196556,20.82961966,29.80051611,10.11016544,15.58099047,14.0029418,12.76215174,8.422424866,22.97463838,18.82103804,11.83307076,19.84539114,14.95875973,19.20126918,11.65020787,20.28180776,13.33315075,23.71400739,20.41740196,14.89931845,14.31346943,19.21085379,6.570856304,12.28579894,20.82538641,16.34026504,7.27572841,12.20575142,16.74949061,11.50068781,9.736020912,23.99101743,14.78551936,21.59592121,9.936377931,23.53850943,16.85075863,9.840803762,32.90643449,14.46528206,14.29711315,19.89621205,15.67894183,7.525013514,22.96951351,10.9517187,9.831636298,19.85875583,15.8850524,32.27913183,21.57887863,23.79942811,14.20057819,12.60833453,18.03058556,22.98657691,9.947536681,7.447936205,10.08785843,11.96546362,9.989350612,16.7728314,25.83743276,14.81428528,19.87912556,17.05013806,17.10836705,10.13829364,19.74497591,4.834211702,16.87464331,15.87566317,25.12715984,11.01252353,35.08254783,20.02830639,18.9387892,9.797484674,9.833371061,15.04823647,17.30598754,11.51703949,13.50859847,22.21497663,10.20219162,11.5780826,8.889806003
2026,10.38940328,21.21389131,6.344367868,11.11845376,12.18974866,14.34365639,15.3337107,35.27068197,15.71719095,15.02787725,19.85508089,8.113305759,28.31573925,7.930833104,18.40432217,7.473961111,10.64866272,23.14253232,13.10809059,11.02428026,13.7561564,17.64796401,17.89543672,13.25957671,5.18631116,20.15375006,15.24711465,16.97511297,12.62708674,14.34454812,18.68065999,20.99213609,15.77257087,6.880974129,23.97906244,10.91653674,6.13132566,34.89752961,11.86045978,10.67174801,8.157873699,17.18242959,23.11165361,22.17269082,16.89151083,24.15758563,21.51551391,11.12569293,11.08705829,15.65991687,12.54325018,17.76001817,22.88616712,10.28165887,13.72908014,11.59399718,12.13808694,15.99964017,16.62201019,22.58845361,26.4230261,25.36981474,21.52762911,19.84818117,11.40419915,16.54544759,10.04143708,15.91816312,16.7386659,12.41180388,11.72833597,18.89675127,27.33082754,8.598549719,17.16930121,19.4926708,13.90705252,17.60066602,18.11951,14.99126781,10.71323367,8.155720205,24.46611876,11.61980378,20.3286907,12.60686737,16.62263556,13.24768342,6.998573593,10.12605225,20.40204942,20.15129536,24.57853997,16.51884994,11.14426348,8.491640013,15.42502405
2027,15.95061072,16.03990221,18.19108485,14.00661084,13.85267369,15.438161,11.16472114,16.31052139,20.00870283,19.42654846,19.88843314,10.48900094,17.85796385,18.22539856,9.796764555,13.46744602,9.231941018,28.27814067,10.27567333,11.20477398,16.49678513,23.3871195,24.41917944,19.57851328,7.745463709,17.62443489,17.0165381,15.11040827,16.81843135,18.58479338,13.20106742,18.39439589,21.60642571,14.57327599,12.44809111,10.89149714,10.55941079,26.44859841,13.16466865,11.15271856,9.188107617,26.27573639,23.15470348,15.29902526,13.12908371,23.13806854,13.14537039,18.68491726,13.82069689,12.46756102,17.60713501,24.69692969,11.25063616,11.90076803,11.4428619,8.020943365,11.90913132,15.6128325,10.76982557,27.37685585,21.44736407,14.73960686,11.5424566,21.60259938,13.64470875,11.52519461,15.72637037,17.56099932,15.69311082,18.69928792,20.81594154,17.81186811,23.43120492,7.559704205,17.76249753,17.87524895,14.00071398,19.10027201,15.74718131,18.391399,10.88341234,15.16325111,23.7458115,19.41109041,20.14937855,22.96563425,14.38884048,12.55887749,14.10240897,10.04128013,8.538522625,24.27864512,15.67940723,14.73243481,7.572058552,11.9578463,14.47238269
2028,17.38631266,22.36947039,16.32453191,9.538970658,21.91734841,14.47166547,26.88966234,17.3163982,15.77668056,7.936964311,19.7915707,5.895538631,10.31197327,6.951081779,12.62468824,23.14209792,10.18256116,15.1418574,13.32727029,18.72757071,12.03199535,19.15539098,15.13681603,10.05779851,9.90439922,8.976057203,12.46533352,10.74400385,17.55364481,9.382483438,8.352425613,12.52441466,13.51069176,15.37198604,11.96532058,18.41427852,12.7872794,8.444348291,19.78751691,15.34400122,19.61833035,19.8880194,13.11526495,15.73072786,19.96317985,15.3177787,9.271829693,11.31864377,19.75010965,6.33654843,6.71023801,16.59332559,9.841562003,7.519495736,11.37837967,11.3101652,7.457994645,15.03745194,9.433483914,20.19688574,13.80487474,13.19745314,11.36271977,18.92951421,12.51667355,20.91766782,14.8051416,22.53754953,12.76741188,20.6761627,17.60106409,20.68602173,14.26115431,11.21536415,40.82975292,18.40826874,13.4300828,22.12621626,13.30005648,12.54750752,12.52897021,24.43076106,12.27472151,18.47958409,21.82163312,12.35112805,22.17537923,14.788755,21.21535265,16.64436296,9.461804926,43.34323609,13.41750805,25.63522937,9.37309446,11.19851042,8.094013983
2029,11.91200412,13.75450514,13.45249749,12.57439263,17.50038877,15.53077787,33.39790707,33.85060368,8.352945342,15.27625825,8.645252807,13.98871349,23.20615295,11.30393619,21.33686444,16.37444977,12.54053861,13.60723053,18.23032072,13.20248908,15.10321033,16.6746042,20.95694241,8.854273527,10.96781115,11.06892194,11.58390058,8.950333488,21.46054756,9.187226896,16.96848676,9.611382684,9.979725679,10.73585147,12.78468323,28.08838852,16.94545216,16.35074235,17.40503629,38.27195373,17.57654781,11.97593002,20.05370452,8.55202203,7.316531762,15.21098481,14.35243144,13.97878181,15.0297078,18.12416945,12.678614,20.63396184,7.623902817,10.24136097,12.28707689,7.753550717,15.54914582,16.65340112,12.82540138,10.91240097,9.184971808,10.07308173,21.51901325,29.62990877,12.86264376,15.79870441,26.65947588,21.74069903,6.397015398,12.24496594,21.24300932,21.13200474,12.50744767,12.50841523,24.99146281,10.86570042,15.94468274,14.76442491,17.67228137,8.324035339,13.47484457,14.43605883,9.27007206,11.49163301,23.45628908,13.54120134,14.40453876,10.9725292,19.9364571,9.987664225,15.76519841,12.56089513,15.87018377,13.97536544,6.336837223,12.06922824,12.04046297
2030,16.29012988,14.13246315,10.63791874,15.21068801,10.83062638,9.462298949,20.4760942,18.45681517,20.47418537,21.96950335,8.692462314,16.06587207,18.66254951,9.684744298,23.97171289,11.2938626,19.99359465,14.48966565,10.98229404,16.48143905,16.19842748,21.23448135,12.19627107,4.564701263,9.263648271,10.52675123,9.177774605,22.85227261,17.25842995,15.13957571,14.99601862,12.43420897,11.76059699,22.38966345,24.53817114,21.11856966,12.2855299,21.55057866,13.17956477,29.9351466,21.05514633,11.46547634,15.63850245,12.58006887,10.31749575,9.427025336,29.32617866,16.29200834,20.71092365,20.4212234,16.12883268,13.96293905,13.85986614,13.05125409,13.8074471,12.88337143,23.81923039,8.475297203,22.91342261,12.22773765,7.947112701,9.282680331,25.24783498,13.02299107,17.05091189,13.12585119,20.64460389,11.78820367,17.66252174,9.295949712,8.245690433,17.35106329,22.00084532,15.59146729,21.32994718,10.76476334,19.15674522,12.38852152,13.08617399,20.82259252,8.800472727,6.418035253,20.6498037,19.04824786,22.17235825,11.1353401,15.14188495,18.81738385,16.75339884,12.76767957,13.37510551,9.66425645,19.64276305,16.55267395,11.894227,12.51045616,14.55720954
2031,11.76898483,14.57123098,13.78786019,16.82836106,7.900034777,8.532751696,7.60617479,11.57402422,15.40301544,11.3700647,13.27387589,14.26307294,6.790583127,14.03797571,18.24223275,11.01590041,16.6684685,11.61065179,10.59937981,10.78606669,13.1745405,23.82222803,22.44975241,10.9440099,6.37515122,12.82975242,13.7048227,15.66051562,15.424678,15.25272,9.306567134,20.48939238,13.4622246,8.398897369,23.23044774,22.94130728,10.99253827,19.4960186,11.86227304,11.76271462,16.7948185,15.36805815,19.40676504,16.67634405,18.21714835,9.024896489,21.97771351,33.62408579,15.52619693,26.71907792,31.34208264,15.26671214,15.11017817,7.968063273,11.76612395,23.23406495,13.03310977,12.87906734,8.494379921,22.30962018,10.53227518,17.12731878,18.85320482,7.248733388,13.44151876,13.11727815,13.87876209,13.42417519,13.86307438,8.238899048,7.328629745,17.13399626,20.75483589,23.05392129,29.357931,36.64481512,17.5718426,15.93867132,22.37797063,21.09483197,13.20562141,7.09208039,22.63156266,10.64259427,14.2468828,22.70264882,29.172305,16.39170863,20.26085169,22.39059995,13.31169568,11.37842358,20.35446948,30.93077875,21.21288702,10.74440335,16.08739801
2032,18.58411341,13.34759839,20.27369058,7.951641878,16.02458428,8.522325957,10.13180945,17.52410071,22.55120797,11.73596979,17.72092588,14.60118958,19.60135821,18.83920233,7.680958512,25.5247581,6.006986281,15.37840453,9.921349329,16.92668221,6.38859957,18.87575153,33.82812549,15.15146664,5.382848469,10.92019938,10.24991691,12.5806374,15.39065115,14.8074167,15.08265953,28.90056992,32.58472245,7.479412304,22.51686895,12.24349743,14.65936399,18.55230492,13.05420936,10.80772403,17.92896944,18.26011857,8.329144721,17.48058026,33.24384048,11.77704329,12.60514294,16.43280159,25.01195988,18.56798662,10.78247191,32.11161273,11.55485159,14.88987521,10.45839731,17.16286828,9.885682413,15.68377555,9.19043518,9.202190995,15.53646256,16.82552344,15.77514623,9.251345931,21.87499908,15.44957986,11.85911082,15.19895258,25.95446529,10.17830362,15.22917382,19.74406003,25.66700626,16.2138622,21.20332969,15.99715862,13.56654843,10.36034888,13.08766181,10.25026647,22.2925924,12.24883404,13.90336479,12.06579763,13.67431704,14.09211495,19.65648373,21.84903751,19.61214974,8.801980721,11.26526535,17.40261164,18.65208075,14.54956776,15.23250097,14.09348902,19.60808479
2033,10.71234597,9.503743874,14.123203,12.41687353,12.54978006,14.44829948,28.34117254,18.70187617,13.553292,14.06764457,10.87584887,9.513139319,21.28001766,11.8865421,20.0028436,17.33088436,9.804956985,7.396478162,24.67304751,16.56927679,8.288727451,15.69765991,18.46685105,12.50556472,9.477373646,7.773701316,16.47329157,17.14593721,13.97901406,14.19287861,11.61479587,18.82999551,13.28943447,17.4079201,17.50225414,22.71347494,13.23134075,25.25401035,24.48947165,6.237138902,15.70830458,10.47769464,7.020742691,9.634338288,28.7711593,15.44602578,13.31596489,16.66515265,16.80910871,26.3862557,11.75092338,18.37132116,10.30619425,10.29385204,20.73733341,13.74292403,12.23179767,16.61747587,12.79510437,6.745985117,11.992371,15.97644085,9.306789302,9.752936965,12.07752502,11.58693923,16.09381898,12.55167362,17.668987,22.49061263,26.92106584,20.48095565,15.79797919,14.44318118,16.77376122,11.10839282,14.72504898,17.28176652,19.68125018,6.294242975,18.47532603,24.98558892,15.92677053,14.64674757,13.42898864,19.08673537,7.498958658,9.718058102,12.53310641,12.987715,11.96717296,20.63689747,15.44921901,15.01251289,16.61692284,16.19827857,15.84560563
2034,15.67116403,7.110101117,16.50755161,21.64680121,12.95917819,9.955751603,22.04501048,12.20122005,9.030620767,13.95712685,10.87978903,11.4811254,28.65406988,7.916127174,14.105969,18.9839926,29.58067999,10.50294728,12.22134567,13.91287676,14.09036541,21.62858233,13.72892461,13.3100712,8.423208317,6.273201481,10.45414155,16.20637095,15.37405968,14.69090287,12.74056786,15.34248532,11.52793166,13.11678052,15.95692175,14.82127458,10.69825067,6.794895848,10.75244813,12.10821729,12.37142989,14.82755871,11.06716915,14.95500932,19.86173921,10.19221446,16.8335107,14.00655834,12.81416801,14.65689059,17.59835185,13.5541915,18.2558017,10.96483942,9.816449336,8.425611015,19.28858614,12.49357829,11.45384527,10.3151178,12.92665158,25.88779488,19.93107374,24.90464501,15.34907046,9.018000357,10.57761189,9.307961355,9.365140463,13.02599207,23.58486246,24.29184375,18.79126489,19.41159519,21.50706978,16.03626627,12.33171782,9.2172912,20.15960747,25.30239782,9.132294724,26.34039406,10.97671115,20.38306348,14.21988222,13.88065684,11.5510411,8.31584882,14.12939496,12.06895347,10.02226086,14.47385899,15.4656524,9.803337164,21.65519155,17.56657716,9.352090512
2035,17.07718441,13.46838841,19.07705272,10.23661936,21.88517988,15.18515998,17.26914426,18.22208499,16.2373608,17.64559855,5.433163696,18.45996377,8.679276357,14.03083533,18.55277601,16.09305723,17.60101734,15.36624361,9.117062241,10.41948998,11.15629484,20.509018,18.38357334,8.832576912,12.42392799,12.91237771,5.374692159,19.14442863,18.99064165,6.638636608,13.1883668,12.39615404,12.81369882,16.82954628,17.7619081,8.023655425,14.8338842,11.9106265,12.90525658,16.40759068,14.40023649,14.29127643,18.70802176,12.70771559,23.96790165,9.574262023,9.996258069,8.481053911,23.00578623,19.91161206,15.38609272,21.99000226,12.10798203,13.00436571,13.76335258,7.731049983,21.98498959,10.16825066,15.93280086,18.81430951,19.80138785,10.78812893,16.47980898,16.51516197,9.559573388,9.964343405,19.09027317,15.46935582,7.134335782,6.881702638,13.26641837,16.47563512,12.68069222,18.63665298,30.97857132,11.34985224,8.811618129,10.65056309,12.74681849,16.44258105,11.13426968,21.00763406,7.574966559,12.34863973,11.09775779,17.53900411,17.00367775,24.63699927,14.50657906,11.9305629,10.41220405,16.17548204,13.7455703,11.61019684,19.07606608,19.83021812,12.61768378
2036,7.44071514,12.08118936,6.362715471,22.95594678,20.96751257,22.24533961,13.46283033,10.72000427,9.602078499,23.28579068,14.26921978,12.7750296,23.1198334,17.04391448,13.61164863,10.40501488,16.41159265,13.18714897,25.82802272,11.08848716,10.98652499,27.13033492,18.6748244,9.691204205,19.4071604,15.70407779,17.39729042,44.63704003,25.01357137,19.72009597,11.22570052,11.70489025,8.226396595,15.69892927,16.80824779,17.74320167,8.558166129,26.8804075,17.96717847,11.84071634,19.19103644,15.12455915,18.50674752,23.96793289,11.54169784,13.07127677,13.66721157,13.48901784,12.33177352,14.22087937,25.52593329,26.02662653,14.08110232,5.939794155,12.26785928,9.980149845,12.71460506,6.992090598,30.22678933,16.02845046,19.14888585,7.697246598,19.14360847,12.66838719,17.69894043,16.28746257,14.37476263,27.47139552,15.90284301,9.993412939,15.34427639,23.69779622,13.07953517,14.75571892,19.36991076,13.06237823,11.88852936,11.53302111,7.44429366,18.81467675,7.253092245,12.81607648,17.88888113,11.05233366,18.11666027,11.47539777,14.94738244,15.16504996,23.58859317,24.96883531,10.1966447,18.16810746,11.80494555,9.964133435,8.794160331,16.06487784,9.66357842
2037,9.736528939,16.10853037,16.19669532,6.819732635,23.05951174,15.69511416,12.31560446,26.82588409,13.05646992,12.27695109,17.21306559,8.867352674,9.081217904,27.22959691,11.10786184,22.64298266,26.13601589,12.30381864,21.78235902,11.21572231,9.847451861,19.72495632,13.11904489,18.94316477,24.1304495,17.44845882,16.17618403,21.45099878,21.63037924,19.28728661,9.992635438,10.09541595,11.44001758,8.928598532,21.17128639,20.71685179,13.10984255,23.35555743,9.688132979,9.845133441,25.81053594,16.1902734,19.31538821,38.3268094,9.37762685,12.77431369,9.620319154,13.86051037,13.95335994,10.58792454,8.420330083,15.69365841,11.77116851,6.878741355,18.03871107,13.51483218,15.92697396,15.44111673,14.89276459,15.23834436,12.79008877,9.404610526,19.2640686,17.25371207,10.16791997,14.10752775,23.53404508,20.05013363,12.76375289,11.13498002,11.19692993,18.13870342,19.14770172,31.5731757,20.66527224,8.28477241,13.99725798,13.40456953,12.97147184,16.99894268,20.92943823,11.27972354,14.59924588,13.0977884,9.839836284,13.79137047,13.83709656,12.51863818,9.327781904,16.51774681,15.30119923,20.94674854,10.284595,11.16380993,10.07234658,16.31499281,16.41321531
2038,12.75790251,13.0588874,13.37180458,7.392246426,13.94633226,20.51122272,12.22082039,10.7781074,13.63739968,14.76905048,11.86407542,12.3059058,12.51342401,13.48438001,18.91842307,20.75044897,19.27311779,14.64215419,17.03759704,12.71936551,9.444499577,18.7292323,14.53743513,20.11652719,23.35167646,13.8986501,8.613412681,19.94257069,9.168438803,22.07700391,12.63665345,9.02485684,17.74023874,11.88835117,14.27471034,11.11399428,12.35170413,17.08564683,13.0826402,7.720404615,12.42394108,16.72621605,11.28137675,13.0131315,9.358849012,15.67664033,10.98027285,20.8532238,8.070999769,12.0842547,23.47808908,18.53580585,7.300602288,9.329626631,9.418669745,11.69184764,19.06875777,14.87282866,11.19084734,21.8370097,20.94895684,16.11291882,11.99893214,16.05963802,8.705524582,10.88159962,12.68122451,13.48967566,18.14691495,17.77474253,14.40156426,18.86514706,15.5594689,18.98605924,18.89253021,23.29335183,15.97303928,16.1945134,25.30352826,17.80536976,22.511433,14.2228779,12.14071373,8.65486554,13.55724331,25.09683608,10.05336099,15.22935971,8.540406764,16.48406174,11.59908286,14.13921999,9.69491641,11.48719323,10.47426617,9.967854288,13.77531745
